nAgAH	35
muxA	35
mokRam	35
loham	35
kaWayawi	35
jarAm	35
icCasi	35
ewasya	35
xuRkaram	35
xurlaBam	35
xine	35
xevawAnAm	35
xevEH	35
xakRiNam	35
cawvAri	35
buxXim	35
yajFEH	34
viviXAn	34
viwwam	34
viSiRyawe	34
vIram	34
sampaxyawe	34
sAma	34
rAkRasam	34
pANdava	34
niwyam	34
mAyayA	34
katuH	34
kaRAyaH	34
kanyAm	34
kAlasya	34
jayaH	34
inxriyANi	34
gqhNAwi	34
xaNdam	34
ciwram	34
buXEH	34
brAhmaNEH	34
BukwvA	34
BakwiH	34
arWAH	34
arjunam	34
ESvaryam	34
yoginAm	33
vinxawi	33
vihiwam	33
vAsavaH	33
vasawi	33
vapuH	33
vESyaH	33
vERNavam	33
uwpaxyawe	33
wqwIyaH	33
suvrawa	33
SarAn	33
rogAH	33
puRpam	33
paSavaH	33
mqgAH	33
mAwrA	33
manwraH	33
leKanam	33
karmasu	33
jIvanwi	33
xqDam	33
xivam	33
xiSam	33
XAwA	33
xarSanAw	33
cawurBiH	33
carawi	33
cakRuRA	33
Bojayew	33
BIRmam	33
bAnXavAH	33
ORaXam	33
AScaryam	33
apawyam	33
amlam	33
aBayam	33
vqxXiH	32
virAtaH	32
vijayaH	32
viciwrANi	32
vawsa	32
wvak	32
wumulaH	32
wqwIye	32
wikwaH	32
sUkRmam	32
SuBAH	32
sparSaH	32
SiRyaH	32
saraH	32
rUkRam	32
ruXiram	32
rAvaNam	32
rAma	32
putew	32
pUrvaH	32
puraswAw	32
prawyakRam	32
prawipaxyawe	32
praBum	32
pawanwi	32
papracCa	32
palam	32
pakvam	32
nihawaH	32
naxI	32
miwrANi	32
mAsam	32
manuRyAH	32
maXyamam	32
kqwA	32
krawuH	32
keSava	32
karNam	32
jihvA	32
guNaH	32
xvApare	32
xqRtA	32
XyAwvA	32
Xruvam	32
xAruNam	32
xAhaH	32
BuFjIwa	32
Aswe	32
arjunasya	32
arinxama	32
AxiwyaH	32
aXyayanam	32
aBiXIyawe	32
yogena	31
yogam	31
viSruwam	31
viXAnena	31
wyAgaH	31
sve	31
SUxrAH	31
SoBanam	31
snehaH	31
SarIre	31
